"state_name","county_fips","county_name","votes_dem","votes_gop","total_votes"
"Georgia","13001","Appling County",1784,6570,8390
"Georgia","13003","Atkinson County",825,2300,3155
"Georgia","13005","Bacon County",625,4017,4667
"Georgia","13007","Baker County",652,897,1555
"Georgia","13009","Baldwin County",9140,8903,18251
"Georgia","13011","Banks County",932,7795,8801
"Georgia","13013","Barrow County",10453,26804,37921
"Georgia","13015","Bartow County",12091,37672,50464
"Georgia","13017","Ben Hill County",2393,4111,6564
"Georgia","13019","Berrien County",1269,6419,7743
"Georgia","13021","Bibb County",43408,26559,70714
"Georgia","13023","Bleckley County",1312,4329,5708
"Georgia","13025","Brantley County",700,6993,7749
"Georgia","13027","Brooks County",2791,4261,7101
"Georgia","13029","Bryan County",6738,14240,21335
"Georgia","13031","Bulloch County",11248,18387,30090
"Georgia","13033","Burke County",5208,5400,10683
"Georgia","13035","Butts County",3274,8406,11771
"Georgia","13037","Calhoun County",1263,923,2198
"Georgia","13039","Camden County",7967,15249,23686
"Georgia","13043","Candler County",1269,3133,4431
"Georgia","13045","Carroll County",16236,37476,54472
"Georgia","13047","Catoosa County",6932,25167,32593
"Georgia","13049","Charlton County",1105,3419,4568
"Georgia","13051","Chatham County",78247,53232,133408
"Georgia","13053","Chattahoochee County",667,880,1582
"Georgia","13055","Chattooga County",1854,8064,10050
"Georgia","13057","Cherokee County",42779,99585,144815
"Georgia","13059","Clarke County",36055,14450,51346
"Georgia","13061","Clay County",791,637,1435
"Georgia","13063","Clayton County",95466,15811,112330
"Georgia","13065","Clinch County",744,2105,2861
"Georgia","13067","Cobb County",221847,165436,393728
"Georgia","13069","Coffee County",4511,10578,15214
"Georgia","13071","Colquitt County",4190,11777,16086
"Georgia","13073","Columbia County",29232,50013,80575
"Georgia","13075","Cook County",2059,4900,7035
"Georgia","13077","Coweta County",24210,51501,76799
"Georgia","13079","Crawford County",1615,4428,6102
"Georgia","13081","Crisp County",2982,4985,8033
"Georgia","13083","Dade County",1261,6066,7434
"Georgia","13085","Dawson County",2486,13398,16081
"Georgia","13087","Decatur County",4782,6755,11625
"Georgia","13089","DeKalb County",308162,58377,370746
"Georgia","13091","Dodge County",2172,5843,8071
"Georgia","13093","Dooly County",1911,2159,4105
"Georgia","13095","Dougherty County",24568,10441,35287
"Georgia","13097","Douglas County",42814,25454,69106
"Georgia","13099","Early County",2450,2710,5188
"Georgia","13101","Echols County",167,1256,1441
"Georgia","13103","Effingham County",7718,23361,31571
"Georgia","13105","Elbert County",2879,6226,9171
"Georgia","13107","Emanuel County",2886,6553,9505
"Georgia","13109","Evans County",1324,2888,4247
"Georgia","13111","Fannin County",2570,12169,14849
"Georgia","13113","Fayette County",33062,37956,71994
"Georgia","13115","Floyd County",11917,28906,41341
"Georgia","13117","Forsyth County",42208,85123,129311
"Georgia","13119","Franklin County",1593,9069,10765
"Georgia","13121","Fulton County",380212,137247,523779
"Georgia","13123","Gilmer County",2932,13429,16525
"Georgia","13125","Glascock County",155,1402,1565
"Georgia","13127","Glynn County",15882,25617,41988
"Georgia","13129","Gordon County",4384,19405,24033
"Georgia","13131","Grady County",3619,7034,10707
"Georgia","13133","Greene County",4087,7066,11244
"Georgia","13135","Gwinnett County",241994,166400,414023
"Georgia","13137","Habersham County",3562,16637,20431
"Georgia","13139","Hall County",25033,64183,90537
"Georgia","13141","Hancock County",2976,1154,4153
"Georgia","13143","Haralson County",1791,12330,14246
"Georgia","13145","Harris County",5457,14319,19991
"Georgia","13147","Hart County",3157,9465,12728
"Georgia","13149","Heard County",824,4519,5394
"Georgia","13151","Henry County",73443,48259,122998
"Georgia","13153","Houston County",32239,41540,74838
"Georgia","13155","Irwin County",1008,3134,4168
"Georgia","13157","Jackson County",7642,29502,37675
"Georgia","13159","Jasper County",1761,5822,7644
"Georgia","13161","Jeff Davis County",1028,4695,5771
"Georgia","13163","Jefferson County",4058,3537,7639
"Georgia","13165","Jenkins County",1266,2161,3455
"Georgia","13167","Johnson County",1222,2850,4100
"Georgia","13169","Jones County",4882,9940,14934
"Georgia","13171","Lamar County",2620,6331,9045
"Georgia","13173","Lanier County",1019,2509,3576
"Georgia","13175","Laurens County",8074,14493,22731
"Georgia","13177","Lee County",4558,12007,16714
"Georgia","13179","Liberty County",13104,7959,21394
"Georgia","13181","Lincoln County",1432,3173,4641
"Georgia","13183","Long County",2035,3527,5657
"Georgia","13185","Lowndes County",20116,25692,46355
"Georgia","13187","Lumpkin County",3126,12163,15531
"Georgia","13189","McDuffie County",4168,6169,10455
"Georgia","13191","McIntosh County",2612,4016,6696
"Georgia","13193","Macon County",2858,1783,4663
"Georgia","13195","Madison County",3411,11326,14937
"Georgia","13197","Marion County",1312,2275,3625
"Georgia","13199","Meriwether County",4287,6524,10877
"Georgia","13201","Miller County",748,2066,2834
"Georgia","13205","Mitchell County",3993,4935,8962
"Georgia","13207","Monroe County",4385,11057,15590
"Georgia","13209","Montgomery County",980,2960,3967
"Georgia","13211","Morgan County",3353,8231,11706
"Georgia","13213","Murray County",2301,12944,15389
"Georgia","13215","Muscogee County",49446,30107,80514
"Georgia","13217","Newton County",29789,23869,54234
"Georgia","13219","Oconee County",8162,16595,25168
"Georgia","13221","Oglethorpe County",2439,5592,8133
"Georgia","13223","Paulding County",29695,54517,85372
"Georgia","13225","Peach County",5922,6506,12553
"Georgia","13227","Pickens County",2824,14110,17167
"Georgia","13229","Pierce County",1100,7898,9047
"Georgia","13231","Pike County",1505,9127,10720
"Georgia","13233","Polk County",3657,13587,17396
"Georgia","13235","Pulaski County",1230,2815,4081
"Georgia","13237","Putnam County",3448,8291,11855
"Georgia","13239","Quitman County",497,604,1106
"Georgia","13241","Rabun County",1984,7474,9568
"Georgia","13243","Randolph County",1671,1390,3073
"Georgia","13245","Richmond County",59119,26780,87009
"Georgia","13247","Rockdale County",31237,13014,44681
"Georgia","13249","Schley County",462,1800,2275
"Georgia","13251","Screven County",2661,3915,6627
"Georgia","13253","Seminole County",1256,2613,3888
"Georgia","13255","Spalding County",11828,18104,30211
"Georgia","13257","Stephens County",2386,9367,11885
"Georgia","13259","Stewart County",1182,801,1990
"Georgia","13261","Sumter County",6314,5733,12148
"Georgia","13263","Talbot County",2114,1392,3522
"Georgia","13265","Taliaferro County",561,360,928
"Georgia","13267","Tattnall County",2062,6054,8185
"Georgia","13269","Taylor County",1388,2420,3842
"Georgia","13271","Telfair County",1488,2825,4334
"Georgia","13273","Terrell County",2376,2004,4416
"Georgia","13275","Thomas County",8708,12969,21872
"Georgia","13277","Tift County",5318,10784,16279
"Georgia","13279","Toombs County",2938,7873,10914
"Georgia","13281","Towns County",1550,6384,7979
"Georgia","13283","Treutlen County",952,2101,3077
"Georgia","13285","Troup County",11577,18142,30047
"Georgia","13287","Turner County",1409,2349,3791
"Georgia","13289","Twiggs County",2044,2370,4444
"Georgia","13291","Union County",2800,12650,15558
"Georgia","13293","Upson County",4203,8606,12905
"Georgia","13295","Walker County",5770,23173,29354
"Georgia","13297","Walton County",12683,37839,51093
"Georgia","13299","Ware County",4169,9903,14189
"Georgia","13301","Warren County",1468,1166,2650
"Georgia","13303","Washington County",4743,4668,9477
"Georgia","13305","Wayne County",2688,9987,12779
"Georgia","13307","Webster County",640,748,1391
"Georgia","13309","Wheeler County",689,1583,2285
"Georgia","13311","White County",2411,12222,14816
"Georgia","13313","Whitfield County",10680,25644,36766
"Georgia","13315","Wilcox County",861,2402,3279
"Georgia","13317","Wilkes County",2160,2823,5030
"Georgia","13319","Wilkinson County",2074,2665,4770
"Georgia","13321","Worth County",2395,6830,9285
