"state_name","county_fips","county_name","votes_dem","votes_gop","total_votes"
"Alabama","01001","Autauga County",7503,19838,27770
"Alabama","01003","Baldwin County",24578,83544,109679
"Alabama","01005","Barbour County",4816,5622,10518
"Alabama","01007","Bibb County",1986,7525,9595
"Alabama","01009","Blount County",2640,24711,27588
"Alabama","01011","Bullock County",3446,1146,4613
"Alabama","01013","Butler County",3965,5458,9488
"Alabama","01015","Calhoun County",15216,35101,50983
"Alabama","01017","Chambers County",6365,8753,15284
"Alabama","01019","Cherokee County",1624,10583,12301
"Alabama","01021","Chilton County",3073,16085,19310
"Alabama","01023","Choctaw County",3127,4296,7464
"Alabama","01025","Clarke County",5755,7324,13135
"Alabama","01027","Clay County",1267,5601,6930
"Alabama","01029","Cleburne County",675,6484,7227
"Alabama","01031","Coffee County",5076,16899,22275
"Alabama","01033","Colbert County",8343,19203,27886
"Alabama","01035","Conecuh County",2966,3442,6441
"Alabama","01037","Coosa County",1796,3631,5479
"Alabama","01039","Covington County",2721,14586,17430
"Alabama","01041","Crenshaw County",1700,4864,6617
"Alabama","01043","Cullman County",4478,36880,41851
"Alabama","01045","Dale County",5170,14303,19738
"Alabama","01047","Dallas County",12230,5524,17864
"Alabama","01049","DeKalb County",4281,24767,29356
"Alabama","01051","Elmore County",10367,30164,41030
"Alabama","01053","Escambia County",4918,10869,15910
"Alabama","01055","Etowah County",11567,35528,47728
"Alabama","01057","Fayette County",1395,7300,8766
"Alabama","01059","Franklin County",2086,10376,12578
"Alabama","01061","Geneva County",1595,10848,12545
"Alabama","01063","Greene County",3884,875,4775
"Alabama","01065","Hale County",4687,3190,7922
"Alabama","01067","Henry County",2606,6607,9298
"Alabama","01069","Houston County",12917,32618,46173
"Alabama","01071","Jackson County",3717,19670,23636
"Alabama","01073","Jefferson County",181688,138843,325848
"Alabama","01075","Lamar County",978,6174,7193
"Alabama","01077","Lauderdale County",11915,31721,44339
"Alabama","01079","Lawrence County",3562,12322,16031
"Alabama","01081","Lee County",27860,42221,71449
"Alabama","01083","Limestone County",13672,34640,49235
"Alabama","01085","Lowndes County",4972,1836,6835
"Alabama","01087","Macon County",7108,1541,8723
"Alabama","01089","Madison County",87286,102780,194767
"Alabama","01091","Marengo County",5488,5343,10900
"Alabama","01093","Marion County",1463,12205,13807
"Alabama","01095","Marshall County",5943,33191,39655
"Alabama","01097","Mobile County",79474,101243,183164
"Alabama","01099","Monroe County",4455,6147,10668
"Alabama","01101","Montgomery County",64529,33311,99139
"Alabama","01103","Morgan County",13234,39664,53722
"Alabama","01105","Perry County",3860,1339,5230
"Alabama","01107","Pickens County",4022,5594,9668
"Alabama","01109","Pike County",5636,8042,13841
"Alabama","01111","Randolph County",2203,8559,10837
"Alabama","01113","Russell County",11228,9864,21329
"Alabama","01115","St. Clair County",7744,36166,44441
"Alabama","01117","Shelby County",33268,79700,114950
"Alabama","01119","Sumter County",4648,1598,6291
"Alabama","01121","Talladega County",13138,22235,35663
"Alabama","01123","Tallapoosa County",5859,14963,20991
"Alabama","01125","Tuscaloosa County",37765,51117,90172
"Alabama","01127","Walker County",4834,26002,31170
"Alabama","01129","Washington County",2258,6564,8876
"Alabama","01131","Wilcox County",4048,1833,5903
"Alabama","01133","Winston County",974,10195,11284
"Alaska","02901","District 1",3477,3511,7360
"Alaska","02902","District 2",2104,3674,6161
"Alaska","02903","District 3",1903,6076,8385
"Alaska","02904","District 4",5345,4690,10587
"Alaska","02905","District 5",4204,4077,8706
"Alaska","02906","District 6",3272,5770,9518
"Alaska","02907","District 7",2215,7027,9664
"Alaska","02908","District 8",1953,7618,9957
"Alaska","02909","District 9",2769,7787,11047
"Alaska","02910","District 10",2727,8081,11256
"Alaska","02911","District 11",3130,7096,10686
"Alaska","02912","District 12",2957,7893,11280
"Alaska","02913","District 13",2666,4652,7765
"Alaska","02914","District 14",4261,6714,11534
"Alaska","02915","District 15",2622,2671,5593
"Alaska","02916","District 16",4274,3516,8170
"Alaska","02917","District 17",4136,2810,7271
"Alaska","02918","District 18",4681,2760,7759
"Alaska","02919","District 19",3118,1975,5338
"Alaska","02920","District 20",4881,2383,7544
"Alaska","02921","District 21",5414,3690,9482
"Alaska","02922","District 22",4553,4684,9597
"Alaska","02923","District 23",3810,3655,7796
"Alaska","02924","District 24",4736,5378,10484
"Alaska","02925","District 25",4600,4407,9369
"Alaska","02926","District 26",4558,5243,20292
"Alaska","02927","District 27",4844,4324,19037
"Alaska","02928","District 28",6264,6162,25580
"Alaska","02929","District 29",2985,7464,10784
"Alaska","02930","District 30",2638,7180,10226
"Alaska","02931","District 31",5037,6971,12481
"Alaska","02932","District 32",3506,4440,8361
"Alaska","02933","District 33",7535,3059,11016
"Alaska","02934","District 34",5763,4543,10794
"Alaska","02935","District 35",5011,4769,10149
"Alaska","02936","District 36",3796,5114,9292
"Alaska","02937","District 37",2560,2358,5168
"Alaska","02938","District 38",3202,1737,5299
"Alaska","02939","District 39",3580,1939,5930
"Alaska","02940","District 40",2318,1994,4628
"Arizona","04001","Apache County",23293,11442,35183
"Arizona","04003","Cochise County",23732,35557,60473
"Arizona","04005","Coconino County",44698,27052,73346
"Arizona","04007","Gila County",8943,18377,27678
"Arizona","04009","Graham County",4034,10749,14996
"Arizona","04011","Greenlee County",1182,2433,3688
"Arizona","04012","La Paz County",2236,5129,7460
"Arizona","04013","Maricopa County",1040774,995665,2069475
"Arizona","04015","Mohave County",24831,78535,104705
"Arizona","04017","Navajo County",23383,27657,51783
"Arizona","04019","Pima County",304981,207758,520735
"Arizona","04021","Pinal County",75106,107077,185037
"Arizona","04023","Santa Cruz County",13138,6194,19561
"Arizona","04025","Yavapai County",49602,91527,143280
"Arizona","04027","Yuma County",32210,36534,69926
"Arkansas","05001","Arkansas County",1818,4304,6292
"Arkansas","05003","Ashley County",2125,5548,7926
"Arkansas","05005","Baxter County",4635,15836,21007
"Arkansas","05007","Benton County",42249,73965,119912
"Arkansas","05009","Boone County",3064,13652,17114
"Arkansas","05011","Bradley County",1214,2335,3654
"Arkansas","05013","Calhoun County",479,1636,2182
"Arkansas","05015","Carroll County",4023,7424,11797
"Arkansas","05017","Chicot County",2260,1752,4103
"Arkansas","05019","Clark County",3438,4616,8395
"Arkansas","05021","Clay County",962,4086,5183
"Arkansas","05023","Cleburne County",1988,10328,12680
"Arkansas","05025","Cleveland County",651,2867,3600
"Arkansas","05027","Columbia County",2814,5500,8616
"Arkansas","05029","Conway County",2615,5694,8685
"Arkansas","05031","Craighead County",11921,25558,38511
"Arkansas","05033","Crawford County",4959,18607,24091
"Arkansas","05035","Crittenden County",8514,7333,16367
"Arkansas","05037","Cross County",1772,4946,6942
"Arkansas","05039","Dallas County",963,1573,2649
"Arkansas","05041","Desha County",2016,1921,4164
"Arkansas","05043","Drew County",2426,4349,6908
"Arkansas","05045","Faulkner County",18347,34421,54428
"Arkansas","05047","Franklin County",1300,5677,7129
"Arkansas","05049","Fulton County",1035,3961,5119
"Arkansas","05051","Garland County",14045,29069,44199
"Arkansas","05053","Grant County",1268,6794,8200
"Arkansas","05055","Greene County",3058,12670,16100
"Arkansas","05057","Hempstead County",2138,4470,6848
"Arkansas","05059","Hot Spring County",3082,9202,12557
"Arkansas","05061","Howard County",1340,3367,4834
"Arkansas","05063","Independence County",2806,11250,14512
"Arkansas","05065","Izard County",1021,4631,5810
"Arkansas","05067","Jackson County",1365,3593,5091
"Arkansas","05069","Jefferson County",14981,9521,25158
"Arkansas","05071","Johnson County",2283,6938,9498
"Arkansas","05073","Lafayette County",839,1757,2679
"Arkansas","05075","Lawrence County",1080,4569,5857
"Arkansas","05077","Lee County",1423,1286,2848
"Arkansas","05079","Lincoln County",1032,2729,3875
"Arkansas","05081","Little River County",1226,3715,5177
"Arkansas","05083","Logan County",1544,6441,8225
"Arkansas","05085","Lonoke County",6686,22884,30662
"Arkansas","05087","Madison County",1563,5658,7351
"Arkansas","05089","Marion County",1531,5783,7503
"Arkansas","05091","Miller County",4245,11920,16529
"Arkansas","05093","Mississippi County",4558,7296,12342
"Arkansas","05095","Monroe County",1147,1545,2816
"Arkansas","05097","Montgomery County",731,3046,3873
"Arkansas","05099","Nevada County",1076,2133,3358
"Arkansas","05101","Newton County",709,3192,3998
"Arkansas","05103","Ouachita County",3995,5294,9629
"Arkansas","05105","Perry County",1012,3479,4627
"Arkansas","05107","Phillips County",3623,2417,6242
"Arkansas","05109","Pike County",644,3519,4246
"Arkansas","05111","Poinsett County",1424,5918,7521
"Arkansas","05113","Polk County",1246,7035,8490
"Arkansas","05115","Pope County",5772,18081,24432
"Arkansas","05117","Prairie County",654,2786,3495
"Arkansas","05119","Pulaski County",101947,63687,169956
"Arkansas","05121","Randolph County",1215,5355,6812
"Arkansas","05123","St. Francis County",3604,3242,7108
"Arkansas","05125","Saline County",16060,39556,56959
"Arkansas","05127","Scott County",483,2962,3551
"Arkansas","05129","Searcy County",588,3365,4019
"Arkansas","05131","Sebastian County",14487,31198,47140
"Arkansas","05133","Sevier County",1116,3884,5202
